Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,84341,-,-,-,34.13,-118.14,-8,240,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,13,5,30,0,0,0,4.4,5.7,974,91.43,64,1.8,0.14
2019,1,13,6,30,0,0,0,4.2,6.4,974,86.11,69,1.9000000000000001,0.14
2019,1,13,7,30,78,31,38,4.800000000000001,8.5,974,77.63,74,2.3000000000000003,0.14
2019,1,13,8,30,324,90,175,5.7,11,975,69.96000000000001,86,2.7,0.14
2019,1,13,9,30,553,116,340,6.300000000000001,13.100000000000001,975,63.39,107,2.8000000000000003,0.14
2019,1,13,10,30,651,136,465,6.300000000000001,14.8,975,56.76,127,3,0.14
2019,1,13,11,30,571,173,492,5.9,15.3,974,53.65,141,3,0.14
2019,1,13,12,30,215,257,377,5.9,15.100000000000001,973,54.26,152,2.8000000000000003,0.14
2019,1,13,13,30,363,201,386,6.2,14.600000000000001,973,57.21,159,2.4000000000000004,0.14
2019,1,13,14,30,106,166,209,6.7,13.8,973,62.2,163,1.7000000000000002,0.14
2019,1,13,15,30,7,73,75,8,13.3,973,70.3,163,1.1,0.14
2019,1,13,16,30,0,21,21,8.4,11.600000000000001,973,80.56,114,1,0.14
2019,1,13,17,30,0,0,0,8.200000000000001,10.700000000000001,973,84.44,95,1.4000000000000001,0.14
2019,1,13,18,30,0,0,0,7.9,9.8,973,88.2,98,1.7000000000000002,0.14
2019,1,13,19,30,0,0,0,7.7,9.200000000000001,973,90.16,106,1.9000000000000001,0.14
2019,1,13,20,30,0,0,0,7.4,8.8,974,91.22,113,2,0.14
2019,1,13,21,30,0,0,0,7.300000000000001,8.5,974,92.21000000000001,115,2.1,0.14
2019,1,13,22,30,0,0,0,7.1000000000000005,8.4,973,91.69,113,2.4000000000000004,0.14
2019,1,13,23,30,0,0,0,6.800000000000001,8.5,973,88.95,111,2.7,0.14
2019,1,14,0,30,0,0,0,6.4,8.700000000000001,973,85.22,111,2.9000000000000004,0.14
2019,1,14,1,30,0,0,0,6.1000000000000005,9,973,82.10000000000001,111,3.1,0.14
2019,1,14,2,30,0,0,0,6.1000000000000005,9.4,972,80.09,111,3.2,0.14
2019,1,14,3,30,0,0,0,6.300000000000001,9.600000000000001,972,79.7,112,3.3000000000000003,0.14
2019,1,14,4,30,0,0,0,6.4,9.9,972,78.87,113,3.5,0.14
2019,1,14,5,30,0,0,0,6.6000000000000005,10.200000000000001,972,78.18,113,3.9000000000000004,0.14
2019,1,14,6,30,0,0,0,6.6000000000000005,10.600000000000001,972,76.42,111,4.5,0.14
2019,1,14,7,30,0,7,7,6.6000000000000005,11.200000000000001,972,73.16,107,5.2,0.14
2019,1,14,8,30,0,15,15,6.5,11.5,972,71.56,108,5.800000000000001,0.14
2019,1,14,9,30,0,24,24,7,11.200000000000001,973,75.33,113,6.2,0.14
2019,1,14,10,30,33,171,188,7.6000000000000005,10.600000000000001,972,81.5,111,6.2,0.14
2019,1,14,11,30,16,75,84,7.800000000000001,10.200000000000001,971,85.21000000000001,105,5.800000000000001,0.14
2019,1,14,12,30,6,107,110,8,10,971,87.19,106,5.300000000000001,0.14
2019,1,14,13,30,7,130,134,8.1,9.9,970,88.86,110,4.800000000000001,0.14
2019,1,14,14,30,0,47,47,8.5,9.9,970,90.75,115,4.2,0.14
2019,1,14,15,30,0,36,36,9,10,970,93.31,118,3.9000000000000004,0.14
2019,1,14,16,30,0,12,12,9.4,10,970,96.37,137,2.7,0.14
2019,1,14,17,30,0,0,0,9.8,10,971,98.62,155,2.1,0.14
2019,1,14,18,30,0,0,0,9.700000000000001,9.700000000000001,971,100,174,1.7000000000000002,0.14
2019,1,14,19,30,0,0,0,9.4,9.4,972,100,185,1.4000000000000001,0.14
2019,1,14,20,30,0,0,0,9.4,9.4,972,100,187,1,0.14
2019,1,14,21,30,0,0,0,9.3,9.600000000000001,972,97.9,177,0.7000000000000001,0.14
2019,1,14,22,30,0,0,0,9.200000000000001,9.8,972,96.02,148,0.6000000000000001,0.14
2019,1,14,23,30,0,0,0,9,9.700000000000001,972,95.64,123,0.7000000000000001,0.14
2019,1,15,0,30,0,0,0,8.700000000000001,9.700000000000001,972,93.71000000000001,123,0.7000000000000001,0.14
2019,1,15,1,30,0,0,0,8.4,9.600000000000001,973,92.54,145,0.6000000000000001,0.14
2019,1,15,2,30,0,0,0,8.200000000000001,9.5,973,91.67,164,0.6000000000000001,0.14
2019,1,15,3,30,0,0,0,7.800000000000001,9.3,972,90.60000000000001,162,0.8,0.14
2019,1,15,4,30,0,0,0,7.2,9,972,88.67,148,1.1,0.14
2019,1,15,5,30,0,0,0,7.1000000000000005,8.700000000000001,972,89.67,136,1.4000000000000001,0.14
2019,1,15,6,30,0,0,0,6.9,8.8,973,88.01,131,1.7000000000000002,0.14
2019,1,15,7,30,145,31,44,7.2,9.600000000000001,973,84.96000000000001,129,2.2,0.14
2019,1,15,8,30,214,89,146,7.9,10.600000000000001,973,83.21000000000001,129,3.1,0.14
2019,1,15,9,30,12,118,123,7.800000000000001,11.5,974,78.13,133,3.9000000000000004,0.14
2019,1,15,10,30,151,211,288,7.7,12.5,973,72.67,142,4.5,0.14
2019,1,15,11,30,119,249,316,7.5,13.100000000000001,973,68.78,154,5,0.14
2019,1,15,12,30,1,134,135,7.300000000000001,13.200000000000001,972,67.4,161,5.2,0.14
2019,1,15,13,30,2,93,94,7.300000000000001,12.700000000000001,972,69.77,160,5.2,0.14
2019,1,15,14,30,0,81,81,7.7,11.9,972,75.52,157,5.1000000000000005,0.14
2019,1,15,15,30,0,21,21,8.4,11.5,972,81.03,155,4.9,0.14
2019,1,15,16,30,0,5,5,9,10.600000000000001,972,89.60000000000001,143,4.3,0.14
2019,1,15,17,30,0,0,0,9.3,10.600000000000001,972,91.58,141,4.5,0.14
2019,1,15,18,30,0,0,0,9.8,11,973,92.13,150,4.800000000000001,0.14
2019,1,15,19,30,0,0,0,10.600000000000001,11.5,973,94.2,164,4.7,0.14
2019,1,15,20,30,0,0,0,11.5,12.100000000000001,973,95.91,175,4.5,0.14
2019,1,15,21,30,0,0,0,12.100000000000001,12.5,974,97.51,180,4.1000000000000005,0.14
2019,1,15,22,30,0,0,0,12.4,12.5,974,99.56,178,3.6,0.14
2019,1,15,23,30,0,0,0,12.200000000000001,12.200000000000001,974,100,173,3,0.14
2019,1,16,0,30,0,0,0,11.9,11.9,974,100,169,2.5,0.14
2019,1,16,1,30,0,0,0,11.600000000000001,11.600000000000001,974,100,169,2.2,0.14
2019,1,16,2,30,0,0,0,11.3,11.3,974,100,166,1.8,0.14
2019,1,16,3,30,0,0,0,11.100000000000001,11.100000000000001,974,100,158,1.7000000000000002,0.14
2019,1,16,4,30,0,0,0,10.9,10.9,975,100,150,1.7000000000000002,0.14
2019,1,16,5,30,0,0,0,10.8,10.8,976,100,142,1.7000000000000002,0.14
2019,1,16,6,30,0,0,0,11.200000000000001,11.3,976,99.25,140,2.1,0.14
2019,1,16,7,30,141,21,34,11.8,12.600000000000001,977,94.85000000000001,144,3.1,0.14
2019,1,16,8,30,120,52,84,12.600000000000001,13.8,978,92.22,151,4,0.14
2019,1,16,9,30,122,144,194,12.700000000000001,14.700000000000001,978,87.88,157,4.4,0.14
2019,1,16,10,30,29,158,173,12.5,15.5,978,82.24,160,4.6000000000000005,0.14
2019,1,16,11,30,7,145,149,12.200000000000001,15.9,977,78.74,161,4.800000000000001,0.14
2019,1,16,12,30,0,81,81,12.200000000000001,16,976,78.36,162,4.800000000000001,0.14
2019,1,16,13,30,17,166,175,12.3,15.8,976,79.81,164,4.800000000000001,0.14
2019,1,16,14,30,16,126,133,12.5,15.200000000000001,976,84.12,167,4.5,0.14
2019,1,16,15,30,0,51,51,12.9,14.8,976,88.23,169,4.2,0.14
2019,1,16,16,30,0,21,21,13.3,13.8,977,96.81,173,2.8000000000000003,0.14
2019,1,16,17,30,0,0,0,13.4,13.700000000000001,977,98.09,179,2.7,0.14
2019,1,16,18,30,0,0,0,13.5,13.700000000000001,977,98.54,187,2.9000000000000004,0.14
2019,1,16,19,30,0,0,0,13.5,13.8,978,98.09,196,3.1,0.14
2019,1,16,20,30,0,0,0,13.5,13.8,978,98.24000000000001,202,3.3000000000000003,0.14
2019,1,16,21,30,0,0,0,13.5,13.8,978,98.3,202,3.3000000000000003,0.14
2019,1,16,22,30,0,0,0,13.5,13.600000000000001,977,99.39,200,3.1,0.14
2019,1,16,23,30,0,0,0,13.4,13.5,977,99.48,201,3.2,0.14
2019,1,17,0,30,0,0,0,13.3,13.4,977,99.66,201,3.5,0.14
2019,1,17,1,30,0,0,0,13.3,13.4,977,99.33,196,3.6,0.14
2019,1,17,2,30,0,0,0,13.200000000000001,13.3,976,99.19,193,3.8000000000000003,0.14
2019,1,17,3,30,0,0,0,13.100000000000001,13.3,976,98.8,193,4,0.14
2019,1,17,4,30,0,0,0,13.200000000000001,13.5,976,98.03,191,4.3,0.14
2019,1,17,5,30,0,0,0,13.3,13.600000000000001,976,97.82000000000001,189,4.7,0.14
2019,1,17,6,30,0,0,0,13.3,13.700000000000001,976,97.58,191,5,0.14
2019,1,17,7,30,0,14,14,13.4,13.9,976,96.95,201,5,0.14
2019,1,17,8,30,0,28,28,13.700000000000001,14.3,977,95.95,215,4.800000000000001,0.14
2019,1,17,9,30,0,32,32,13.9,14.600000000000001,978,95.65,223,4.7,0.14
2019,1,17,10,30,0,67,67,14.200000000000001,15.100000000000001,978,94.10000000000001,231,4.7,0.14
2019,1,17,11,30,0,88,88,14.200000000000001,15.4,977,92.54,240,4.9,0.14
2019,1,17,12,30,0,70,70,14,15.600000000000001,977,90.05,250,5.1000000000000005,0.14
2019,1,17,13,30,0,142,142,13.700000000000001,15.5,977,89.11,258,4.800000000000001,0.14
2019,1,17,14,30,1,134,134,13.3,14.9,977,90.4,262,3.9000000000000004,0.14
2019,1,17,15,30,1,73,73,13.100000000000001,14.600000000000001,977,90.94,263,3.4000000000000004,0.14
2019,1,17,16,30,0,21,21,13,13.100000000000001,977,99.36,261,1.7000000000000002,0.14
2019,1,17,17,30,0,0,0,12.4,12.4,977,100,260,1.5,0.14
2019,1,17,18,30,0,0,0,12,12,978,100,262,1.6,0.14
2019,1,17,19,30,0,0,0,11.8,11.8,978,100,264,1.7000000000000002,0.14
2019,1,17,20,30,0,0,0,11.600000000000001,11.600000000000001,978,100,271,1.8,0.14
2019,1,17,21,30,0,0,0,11.4,11.4,978,100,277,1.8,0.14
2019,1,17,22,30,0,0,0,11.200000000000001,11.200000000000001,978,100,283,1.8,0.14
2019,1,17,23,30,0,0,0,10.9,10.9,978,100,298,1.8,0.14
2019,1,18,0,30,0,0,0,10.4,10.4,978,100,315,1.6,0.14
2019,1,18,1,30,0,0,0,10,10,978,100,327,1.4000000000000001,0.14
2019,1,18,2,30,0,0,0,9.5,9.600000000000001,979,99.48,338,1.2000000000000002,0.14
2019,1,18,3,30,0,0,0,9,9.4,979,97.4,346,1.1,0.14
2019,1,18,4,30,0,0,0,8.6,9.200000000000001,979,95.88,347,1.1,0.14
2019,1,18,5,30,0,0,0,8.200000000000001,8.9,979,95.5,346,1.1,0.14
2019,1,18,6,30,0,0,0,7.9,9.200000000000001,979,91.76,353,1.1,0.14
2019,1,18,7,30,207,28,47,8.4,10.700000000000001,980,85.95,186,1.2000000000000002,0.14
2019,1,18,8,30,569,70,223,9,12.5,980,78.98,185,1.3,0.14
2019,1,18,9,30,352,156,301,8.5,14.3,980,68.08,347,1.3,0.14
2019,1,18,10,30,164,234,319,7.9,16.1,980,58.17,325,1.4000000000000001,0.14
2019,1,18,11,30,412,222,457,7.5,17.5,980,51.88,307,1.5,0.14
2019,1,18,12,30,62,243,279,7.7,18.3,979,49.99,296,1.7000000000000002,0.14
2019,1,18,13,30,53,195,223,8,18.400000000000002,979,50.69,289,1.9000000000000001,0.14
2019,1,18,14,30,177,183,258,8.3,17.900000000000002,979,53.370000000000005,283,2.1,0.14
2019,1,18,15,30,65,105,124,9.200000000000001,17.5,979,58.32,280,2.1,0.14
2019,1,18,16,30,323,39,75,11.100000000000001,14.3,980,80.97,275,1.7000000000000002,0.14
2019,1,18,17,30,0,0,0,10.4,12.8,981,85.35000000000001,291,1.5,0.14
2019,1,18,18,30,0,0,0,10.4,11.9,981,90.55,316,1.3,0.14
2019,1,18,19,30,0,0,0,10.100000000000001,11.200000000000001,981,92.89,339,1.2000000000000002,0.14
2019,1,18,20,30,0,0,0,9.600000000000001,10.700000000000001,981,93.15,178,1.2000000000000002,0.14
2019,1,18,21,30,0,0,0,9.1,10.3,981,92.56,12,1.4000000000000001,0.14
2019,1,18,22,30,0,0,0,8.6,9.9,981,91.35000000000001,25,1.7000000000000002,0.14
2019,1,18,23,30,0,0,0,7.9,9.5,981,89.82000000000001,35,2.1,0.14
2019,1,19,0,30,0,0,0,7.300000000000001,9.4,981,86.85000000000001,41,2.5,0.14
2019,1,19,1,30,0,0,0,6.800000000000001,9.4,981,83.97,43,2.8000000000000003,0.14
2019,1,19,2,30,0,0,0,6.6000000000000005,9.4,981,82.57000000000001,44,3.1,0.14
2019,1,19,3,30,0,0,0,6.4,9.4,980,81.78,46,3.3000000000000003,0.14
2019,1,19,4,30,0,0,0,6.300000000000001,9.3,980,81.63,49,3.2,0.14
2019,1,19,5,30,0,0,0,6.2,9.3,981,80.77,51,3.1,0.14
2019,1,19,6,30,0,0,0,6,10.200000000000001,981,74.99,52,3.1,0.14
2019,1,19,7,30,367,33,68,6.7,12.700000000000001,981,66.73,52,3.5,0.14
2019,1,19,8,30,706,59,250,7.4,15.5,982,58.34,53,3.6,0.14
2019,1,19,9,30,845,71,422,7.7,18.1,982,50.550000000000004,59,3.1,0.14
2019,1,19,10,30,915,75,550,6.800000000000001,20.400000000000002,981,41.22,69,2.4000000000000004,0.14
2019,1,19,11,30,932,80,615,5.7,22.1,980,34.49,69,1.5,0.14
2019,1,19,12,30,931,81,618,5,23,979,31.14,39,0.9,0.14
2019,1,19,13,30,906,79,557,5.4,22.900000000000002,978,32.17,179,0.8,0.14
2019,1,19,14,30,843,74,436,6.9,21.900000000000002,978,37.86,336,0.9,0.14
2019,1,19,15,30,644,68,254,10.600000000000001,21,978,51.34,327,0.9,0.14
2019,1,19,16,30,328,41,79,11.9,16.5,977,74.08,342,1,0.14
2019,1,19,17,30,0,0,0,10.200000000000001,14.8,978,73.83,179,1.2000000000000002,0.14
2019,1,19,18,30,0,0,0,9.700000000000001,14,978,75.14,17,1.4000000000000001,0.14
2019,1,19,19,30,0,0,0,9,13.3,978,75.15,36,1.5,0.14
2019,1,19,20,30,0,0,0,8.4,12.8,978,74.36,50,1.6,0.14
2019,1,19,21,30,0,0,0,7.800000000000001,12.4,978,73.66,59,1.7000000000000002,0.14
2019,1,19,22,30,0,0,0,7.4,12.3,978,72.04,68,1.7000000000000002,0.14
2019,1,19,23,30,0,0,0,7.1000000000000005,12.200000000000001,978,71.26,79,1.6,0.14
2019,1,20,0,30,0,0,0,7,12.3,977,70.25,87,1.5,0.14
2019,1,20,1,30,0,0,0,7,12.4,977,69.47,90,1.4000000000000001,0.14
2019,1,20,2,30,0,0,0,7,12.600000000000001,976,68.75,91,1.4000000000000001,0.14
2019,1,20,3,30,0,0,0,7.2,12.8,976,68.72,91,1.3,0.14
2019,1,20,4,30,0,0,0,7.300000000000001,12.9,976,68.60000000000001,92,1.2000000000000002,0.14
2019,1,20,5,30,0,0,0,7.4,12.8,976,69.58,97,1.3,0.14
2019,1,20,6,30,0,0,0,7.5,13,976,69.26,104,1.2000000000000002,0.14
2019,1,20,7,30,147,35,49,8.5,14.5,975,67.03,110,1.1,0.14
2019,1,20,8,30,394,88,195,10.9,16.8,976,68.33,124,1.1,0.14
2019,1,20,9,30,457,140,331,9.8,18.5,975,57.08,164,1.1,0.14
2019,1,20,10,30,506,177,441,9.8,19.700000000000003,975,52.72,221,1.4000000000000001,0.14
2019,1,20,11,30,547,189,505,9.8,20.200000000000003,974,51.22,253,2,0.14
2019,1,20,12,30,527,197,503,10.3,19.900000000000002,973,53.95,261,2.6,0.14
2019,1,20,13,30,439,200,433,11,19.1,973,59.27,258,2.6,0.14
2019,1,20,14,30,287,178,302,12,18,972,67.98,254,2.5,0.14
2019,1,20,15,30,233,110,178,13.4,17.3,972,77.7,252,2.5,0.14
2019,1,20,16,30,121,44,58,13.8,14.5,972,95.39,258,2,0.14
2019,1,20,17,30,0,0,0,13.4,13.4,972,100,259,1.9000000000000001,0.14
2019,1,20,18,30,0,0,0,13,13,972,100,260,2.1,0.14
2019,1,20,19,30,0,0,0,12.600000000000001,12.600000000000001,972,100,259,2.3000000000000003,0.14
2019,1,20,20,30,0,0,0,12.200000000000001,12.200000000000001,972,100,258,2.4000000000000004,0.14
2019,1,20,21,30,0,0,0,12,12,972,100,264,2.6,0.14
2019,1,20,22,30,0,0,0,11.700000000000001,11.700000000000001,972,100,276,2.8000000000000003,0.14
2019,1,20,23,30,0,0,0,11.200000000000001,11.200000000000001,972,100,288,3,0.14
2019,1,21,0,30,0,0,0,10.5,10.5,972,100,298,3,0.14
2019,1,21,1,30,0,0,0,9.4,9.600000000000001,972,98.53,305,3.1,0.14
2019,1,21,2,30,0,0,0,8.200000000000001,8.9,972,95.33,311,3.2,0.14
2019,1,21,3,30,0,0,0,7,8.3,973,91.68,318,3.5,0.14
2019,1,21,4,30,0,0,0,5.7,7.5,973,88.62,325,3.6,0.14
2019,1,21,5,30,0,0,0,4.6000000000000005,6.7,973,86.38,332,3.6,0.14
2019,1,21,6,30,0,0,0,4,6.9,974,81.87,336,3.8000000000000003,0.14
2019,1,21,7,30,489,29,77,4.3,8.3,975,75.83,336,4.800000000000001,0.14
2019,1,21,8,30,777,49,262,4.2,9.9,975,67.47,330,5.800000000000001,0.14
2019,1,21,9,30,886,63,435,3.5,11.3,975,58.54,323,6.4,0.14
2019,1,21,10,30,935,73,563,3.1,12.4,975,53.24,318,6.800000000000001,0.14
2019,1,21,11,30,967,75,636,3,13,974,50.61,316,6.9,0.14
2019,1,21,12,30,971,74,641,2.8000000000000003,13.4,974,48.59,314,6.800000000000001,0.14
2019,1,21,13,30,949,72,579,2.5,13.4,973,47.59,313,6.7,0.14
2019,1,21,14,30,900,65,457,2.3000000000000003,13,973,48.15,313,6.300000000000001,0.14
2019,1,21,15,30,792,54,288,2.6,12.600000000000001,973,50.47,315,6,0.14
2019,1,21,16,30,527,35,99,3.6,9.8,973,65.21000000000001,324,4.6000000000000005,0.14
2019,1,21,17,30,0,0,0,4.2,8.5,973,74.3,334,4.4,0.14
2019,1,21,18,30,0,0,0,4.3,7.800000000000001,974,78.28,341,4.4,0.14
2019,1,21,19,30,0,0,0,4.3,7.300000000000001,974,80.98,345,4.4,0.14
2019,1,21,20,30,0,0,0,4.2,7,975,82.21000000000001,351,4.5,0.14
2019,1,21,21,30,0,0,0,4,6.6000000000000005,975,83.60000000000001,179,4.4,0.14
2019,1,21,22,30,0,0,0,3.9000000000000004,6.4,976,83.8,9,4.3,0.14
2019,1,21,23,30,0,0,0,3.5,6.300000000000001,976,82.22,18,4.2,0.14
2019,1,22,0,30,0,0,0,2.8000000000000003,6.1000000000000005,976,79.44,23,4.1000000000000005,0.14
2019,1,22,1,30,0,0,0,2,5.9,977,76.03,23,4,0.14
2019,1,22,2,30,0,0,0,1.3,5.7,977,73.19,22,3.9000000000000004,0.14
2019,1,22,3,30,0,0,0,0.6000000000000001,5.5,977,70.92,22,3.9000000000000004,0.14
2019,1,22,4,30,0,0,0,0.1,5.300000000000001,978,68.93,25,4,0.14
2019,1,22,5,30,0,0,0,-0.6000000000000001,5.1000000000000005,979,66.7,29,4.1000000000000005,0.14
2019,1,22,6,30,0,0,0,-1.2000000000000002,5.6000000000000005,979,61.61,33,4.3,0.14
2019,1,22,7,30,539,29,83,-1.1,7.5,980,54.64,33,4.7,0.14
2019,1,22,8,30,827,49,277,-0.8,10.200000000000001,981,46.5,36,5.2,0.14
2019,1,22,9,30,932,62,455,-1.8,12.700000000000001,981,36.46,41,5.5,0.14
2019,1,22,10,30,973,71,584,-3.5,14.600000000000001,981,28.46,43,5.2,0.14
2019,1,22,11,30,991,74,652,-3.7,15.600000000000001,981,26.2,42,4.6000000000000005,0.14
2019,1,22,12,30,981,79,655,-3.9000000000000004,16,980,25.28,39,4,0.14
2019,1,22,13,30,478,191,448,-3.9000000000000004,15.9,980,25.490000000000002,35,3.6,0.14
2019,1,22,14,30,353,170,325,-3.4000000000000004,15.3,981,27.44,30,3.1,0.14
2019,1,22,15,30,242,113,185,-1.2000000000000002,14.8,981,33.26,28,2.7,0.14
2019,1,22,16,30,188,45,69,1.8,10.3,981,55.54,21,1.7000000000000002,0.14
2019,1,22,17,30,0,0,0,0.6000000000000001,8.5,982,57.75,23,1.8,0.14
2019,1,22,18,30,0,0,0,0,7.7,982,58.120000000000005,29,2,0.14
2019,1,22,19,30,0,0,0,-1.2000000000000002,7.1000000000000005,982,55.65,35,2.2,0.14
2019,1,22,20,30,0,0,0,-2.1,6.5,982,54.06,39,2.3000000000000003,0.14
2019,1,22,21,30,0,0,0,-2.5,6,983,54.5,41,2.4000000000000004,0.14
2019,1,22,22,30,0,0,0,-2.6,5.6000000000000005,983,55.410000000000004,43,2.4000000000000004,0.14
2019,1,22,23,30,0,0,0,-2.8000000000000003,5.300000000000001,983,56.09,44,2.5,0.14
2019,1,23,0,30,0,0,0,-2.9000000000000004,5.1000000000000005,983,56.06,45,2.5,0.14
2019,1,23,1,30,0,0,0,-3.2,5,983,55.35,46,2.4000000000000004,0.14
2019,1,23,2,30,0,0,0,-3.5,5,983,54.15,45,2.3000000000000003,0.14
2019,1,23,3,30,0,0,0,-3.8000000000000003,5.1000000000000005,983,52.57,43,2.2,0.14
2019,1,23,4,30,0,0,0,-4.1000000000000005,5.300000000000001,983,50.870000000000005,39,2.1,0.14
2019,1,23,5,30,0,0,0,-4.3,5.5,983,49.28,37,2,0.14
2019,1,23,6,30,0,0,0,-4.4,6.4,984,45.81,37,2,0.14
2019,1,23,7,30,452,31,77,-1.6,9.1,984,47.03,41,2.3000000000000003,0.14
2019,1,23,8,30,762,52,264,-1.1,12.4,984,39.36,47,2.6,0.14
2019,1,23,9,30,879,65,438,-2.9000000000000004,14.9,984,29.16,55,2.3000000000000003,0.14
2019,1,23,10,30,934,71,566,-2.8000000000000003,17.1,983,25.62,66,1.3,0.14
2019,1,23,11,30,956,77,637,-3.3000000000000003,18.6,982,22.43,154,0.6000000000000001,0.14
2019,1,23,12,30,956,77,641,-1.7000000000000002,19.400000000000002,981,24.060000000000002,243,1,0.14
2019,1,23,13,30,930,74,578,-1,19.400000000000002,980,25.19,253,1.9000000000000001,0.14
2019,1,23,14,30,874,70,457,-0.2,18.5,979,28.400000000000002,257,2.5,0.14
2019,1,23,15,30,761,59,289,3,17.8,979,37.36,259,2.6,0.14
2019,1,23,16,30,492,39,102,6.2,13.8,978,60.14,272,2.1,0.14
2019,1,23,17,30,0,0,0,5.1000000000000005,12.5,978,60.58,285,1.7000000000000002,0.14
2019,1,23,18,30,0,0,0,5.2,11.8,978,63.84,298,1.3,0.14
2019,1,23,19,30,0,0,0,5.300000000000001,11.3,979,66.38,311,0.9,0.14
2019,1,23,20,30,0,0,0,5.1000000000000005,10.700000000000001,978,68.22,327,0.7000000000000001,0.14
2019,1,23,21,30,0,0,0,5,9.9,978,71.68,172,0.8,0.14
2019,1,23,22,30,0,0,0,4.800000000000001,9.200000000000001,978,74.17,16,1.1,0.14
2019,1,23,23,30,0,0,0,4.3,8.700000000000001,978,73.78,32,1.6,0.14
2019,1,24,0,30,0,0,0,3.3000000000000003,8.6,977,69.33,38,2.1,0.14
2019,1,24,1,30,0,0,0,2.2,8.700000000000001,977,63.78,38,2.4000000000000004,0.14
2019,1,24,2,30,0,0,0,1.7000000000000002,9.200000000000001,977,59.25,38,2.5,0.14
2019,1,24,3,30,0,0,0,1.7000000000000002,9.600000000000001,976,58.06,41,2.5,0.14
2019,1,24,4,30,0,0,0,2.3000000000000003,9.8,976,59.59,44,2.5,0.14
2019,1,24,5,30,0,0,0,2.8000000000000003,9.700000000000001,977,62.160000000000004,47,2.3000000000000003,0.14
2019,1,24,6,30,0,0,0,3.1,10.3,977,61.02,50,2.3000000000000003,0.14
2019,1,24,7,30,475,30,79,4.4,12.600000000000001,978,57.36,53,3,0.14
2019,1,24,8,30,772,52,268,5.4,15.5,978,50.9,58,3.8000000000000003,0.14
2019,1,24,9,30,880,65,441,5.6000000000000005,17.8,978,44.59,66,4.1000000000000005,0.14
2019,1,24,10,30,922,78,569,5.2,19.700000000000003,978,38.63,75,3.7,0.14
2019,1,24,11,30,871,103,616,4.5,20.900000000000002,977,34.06,82,2.9000000000000004,0.14
2019,1,24,12,30,731,143,577,3.7,21.700000000000003,977,30.63,87,2.1,0.14
2019,1,24,13,30,797,112,546,3.2,21.8,977,29.45,87,1.4000000000000001,0.14
2019,1,24,14,30,821,82,449,3.5,21.200000000000003,977,31.13,81,0.8,0.14
2019,1,24,15,30,725,66,288,5.800000000000001,20.6,977,38.14,76,0.5,0.14
2019,1,24,16,30,456,42,102,8.700000000000001,16,976,62.01,14,0.5,0.14
2019,1,24,17,30,0,0,0,6.9,13.9,976,62.78,20,0.9,0.14
2019,1,24,18,30,0,0,0,6.7,12.700000000000001,977,66.84,28,1.2000000000000002,0.14
2019,1,24,19,30,0,0,0,6.1000000000000005,11.700000000000001,977,68.7,36,1.5,0.14
2019,1,24,20,30,0,0,0,5.5,10.9,977,69.26,42,1.8,0.14
2019,1,24,21,30,0,0,0,4.7,10.200000000000001,977,68.84,46,2.1,0.14
2019,1,24,22,30,0,0,0,4,9.8,977,67.34,47,2.4000000000000004,0.14
2019,1,24,23,30,0,0,0,3.4000000000000004,9.4,977,66.31,49,2.8000000000000003,0.14
2019,1,25,0,30,0,0,0,2.9000000000000004,9,977,65.48,49,3,0.14
2019,1,25,1,30,0,0,0,2.5,8.6,977,65.34,50,2.9000000000000004,0.14
2019,1,25,2,30,0,0,0,2.1,8.200000000000001,977,65.42,50,2.6,0.14
2019,1,25,3,30,0,0,0,1.7000000000000002,7.9,977,64.87,51,2.5,0.14
2019,1,25,4,30,0,0,0,1.3,7.7,977,63.93,53,2.5,0.14
2019,1,25,5,30,0,0,0,0.9,7.5,977,63.14,52,2.4000000000000004,0.14
2019,1,25,6,30,0,0,0,0.6000000000000001,8.4,977,57.97,51,2.4000000000000004,0.14
2019,1,25,7,30,49,38,43,2.1,11.5,978,52.53,52,2.9000000000000004,0.14
