,Day,Month,Year,Hour,Demand (kWh),Temp (C),Humidity
477,16,May,2018,17,62.36941661855334,17.400000000000002,47.38
478,16,May,2018,18,48.04544697900225,15.200000000000001,57.910000000000004
479,16,May,2018,19,44.03701505903966,13.8,68.04
480,16,May,2018,20,37.73403913938277,13,75.51
481,16,May,2018,21,34.32695272345159,12.5,81.61
482,16,May,2018,22,25.54276403576344,12.200000000000001,85.92
483,16,May,2018,23,27.661828617631087,12.100000000000001,88.02
484,17,May,2018,0,31.354834454436023,11.8,90
485,17,May,2018,1,31.739223080670182,11.200000000000001,93.19
486,17,May,2018,2,32.44746093707542,10.700000000000001,95.68
487,17,May,2018,3,36.874171634066975,10.200000000000001,97.62
488,17,May,2018,4,39.451697464724305,10.5,94.77
489,17,May,2018,5,27.722856979351896,12.200000000000001,84.14
490,17,May,2018,6,11.077987464294601,14.9,69.37
491,17,May,2018,7,7.5642506153725035,17.400000000000002,55.95
492,17,May,2018,8,3.1462886597938144,19.3,48.63
493,17,May,2018,9,1.7042153955147321,20.700000000000003,44.730000000000004
494,17,May,2018,10,1.9821327014218029,21.700000000000003,42.44
495,17,May,2018,11,1.9821327014218029,22.3,41.36
496,17,May,2018,12,2.6793086670870387,22.3,42.050000000000004
497,17,May,2018,13,4.970029697129953,21.8,43.910000000000004
498,17,May,2018,14,5.11329147353678,20.900000000000002,46.76
499,17,May,2018,15,19.817605130698862,20.400000000000002,48.67
500,17,May,2018,16,40.57251571282232,18.3,56.06
501,17,May,2018,17,59.657839764778124,16.5,63.5
502,17,May,2018,18,64.0104440000971,14.700000000000001,72.9
503,17,May,2018,19,47.00628113877755,13.600000000000001,81.05
504,17,May,2018,20,37.46702441872359,13.200000000000001,84.7
505,17,May,2018,21,32.43919122652732,12.9,86.86
506,17,May,2018,22,29.71289607023391,12.700000000000001,88.28
507,17,May,2018,23,25.380320611443377,12.600000000000001,89.29
508,18,May,2018,0,28.372627906634413,12.4,91.05
509,18,May,2018,1,30.298632893788337,12.3,91.97
510,18,May,2018,2,27.391906048629277,12.200000000000001,92.08
511,18,May,2018,3,40.50913054312351,12.100000000000001,92.27
512,18,May,2018,4,28.47372036625612,12.200000000000001,91.7
513,18,May,2018,5,27.09994535847223,13,87.39
514,18,May,2018,6,25.552027691886444,14.3,80.59
515,18,May,2018,7,18.16778585753351,15.4,77.25
516,18,May,2018,8,11.069911014872545,16.900000000000002,72.76
517,18,May,2018,9,5.142361434829308,18.8,65.86
518,18,May,2018,10,1.4804601769911498,20.900000000000002,58.2
519,18,May,2018,11,1.4804601769911498,22.6,52.46
520,18,May,2018,12,1.4804601769911498,23.5,49.51
521,18,May,2018,13,2.609192571357347,23.700000000000003,48.58
522,18,May,2018,14,5.198727782624951,23.1,50.370000000000005
523,18,May,2018,15,14.238049790163835,22.6,52.480000000000004
524,18,May,2018,16,28.80552641389831,20,62.79
525,18,May,2018,17,50.282939766678986,17.900000000000002,73.3
526,18,May,2018,18,54.36688837638981,16.1,84.09
527,18,May,2018,19,53.01935125435394,15.200000000000001,88.61
528,18,May,2018,20,45.3631520393931,14.8,88.95
529,18,May,2018,21,39.786814498016824,14.4,89.96000000000001
530,18,May,2018,22,30.303540465716456,14,91.36
531,18,May,2018,23,27.87738739440717,13.700000000000001,92.23
532,19,May,2018,0,37.33044797680057,13.5,92.78
533,19,May,2018,1,25.13689188069994,13.200000000000001,93.58
534,19,May,2018,2,25.76712697564754,12.9,94.06
535,19,May,2018,3,25.5205234791037,12.700000000000001,94.16
536,19,May,2018,4,28.188230559265573,12.700000000000001,93.23
537,19,May,2018,5,36.35483253331805,13.4,88.39
538,19,May,2018,6,30.313719594510356,14.8,80.58
539,19,May,2018,7,26.913179320994868,16.5,75.25
540,19,May,2018,8,24.94184185969456,18.400000000000002,70.46000000000001
541,19,May,2018,9,19.924805135304993,20.6,64.05
542,19,May,2018,10,12.66585190914573,22.5,58.56
543,19,May,2018,11,11.499804181873001,23.8,54.35
544,19,May,2018,12,5.644324801172144,24.400000000000002,51.24
545,19,May,2018,13,7.371955593716876,24.200000000000003,51.480000000000004
546,19,May,2018,14,6.148647562198046,23.5,53.93
547,19,May,2018,15,10.57210321121564,23,56.17
548,19,May,2018,16,23.324083417551,20.700000000000003,65.33
549,19,May,2018,17,21.82464333071206,18.7,75.65
550,19,May,2018,18,18.105427053128405,16.900000000000002,87.53
551,19,May,2018,19,13.259357659280594,15.9,91.72
552,19,May,2018,20,5.976221882802418,15.3,91.45
553,19,May,2018,21,14.90833859904577,14.8,91.63
554,19,May,2018,22,31.474112984517657,14.3,92.19
555,19,May,2018,23,35.59352849830059,13.9,92.36
556,20,May,2018,0,31.00039062889762,13.5,92.51
557,20,May,2018,1,33.986266336317954,13.200000000000001,92.17
558,20,May,2018,2,28.34870650589351,13,91.28
559,20,May,2018,3,21.344195826613095,12.600000000000001,91.92
560,20,May,2018,4,8.985009854198088,12.600000000000001,90.31
561,20,May,2018,5,10.188789504834189,13.4,84.49
562,20,May,2018,6,17.271375844260138,15.200000000000001,73.05
563,20,May,2018,7,10.079858162002932,17.2,64.67
564,20,May,2018,8,12.92869070040149,19.200000000000003,59.61
565,20,May,2018,9,10.834285238216616,20.900000000000002,55.17
566,20,May,2018,10,1.6643951612903207,22,52.84
567,20,May,2018,11,1.6643951612903207,22.5,51.910000000000004
568,20,May,2018,12,1.6643951612903207,22.400000000000002,52.46
569,20,May,2018,13,3.4126774193548393,21.8,54.230000000000004
570,20,May,2018,14,0.0,20.8,57.11
571,20,May,2018,15,0.0,20.200000000000003,58.76
572,20,May,2018,16,0.0,17.8,68.15
573,20,May,2018,17,0.7883243243243244,16.1,76.2
574,20,May,2018,18,9.292599495650332,15.100000000000001,82.09
575,20,May,2018,19,27.454887506643402,14.600000000000001,84.46000000000001
576,20,May,2018,20,29.331066625471745,14.3,85.27
577,20,May,2018,21,24.37657057385117,14.100000000000001,85.86
578,20,May,2018,22,26.46616975782796,13.9,86.69
579,20,May,2018,23,30.089950211369594,13.700000000000001,87.47
580,21,May,2018,0,28.38830524761352,13.5,88.05
581,21,May,2018,1,19.41449708042744,13.200000000000001,89.28
582,21,May,2018,2,11.385709945264765,13,89.86
583,21,May,2018,3,9.34636141785972,12.8,90.5
584,21,May,2018,4,8.497655807004165,12.9,89.55
585,21,May,2018,5,10.2539339417823,13.200000000000001,87.51
586,21,May,2018,6,5.739269492164738,13.700000000000001,84.07000000000001
587,21,May,2018,7,7.866055633421309,14.4,80.33
588,21,May,2018,8,3.6461798351570254,15.3,75.61
589,21,May,2018,9,0.7196475770925106,16.400000000000002,70.13
590,21,May,2018,10,0.7196475770925106,17.400000000000002,65.23
591,21,May,2018,11,0.7196475770925106,17.900000000000002,62.67
592,21,May,2018,12,1.2943355470173228,18,61.84
593,21,May,2018,13,3.3720535921301034,17.900000000000002,62.58
594,21,May,2018,14,7.4652576570708,17.5,64.69
595,21,May,2018,15,16.388149522302538,17.3,65.5
596,21,May,2018,16,37.35732367769189,16.2,70.16
597,21,May,2018,17,56.2439067929656,15.4,74.26
598,21,May,2018,18,60.55864754854291,14.600000000000001,79.28
599,21,May,2018,19,56.79809879004354,14.100000000000001,82.43
600,21,May,2018,20,46.61149641811408,13.700000000000001,84.32000000000001
601,21,May,2018,21,47.482515083527105,13.5,85.23
602,21,May,2018,22,37.51560545501096,13.3,86.19
603,21,May,2018,23,30.845698783610686,13.100000000000001,87.26
604,22,May,2018,0,39.241970621511214,12.9,88.17
605,22,May,2018,1,29.52220403431268,12.700000000000001,88.97
606,22,May,2018,2,33.90070775343305,12.5,89.86
607,22,May,2018,3,34.53769818681028,12.3,90.71000000000001
608,22,May,2018,4,23.29999267065137,12.4,89.84
609,22,May,2018,5,12.313867093911147,12.9,86.69
610,22,May,2018,6,5.472023132915322,13.8,81.16
611,22,May,2018,7,3.9279876949734533,14.9,76.63
612,22,May,2018,8,3.9279876949734533,16.2,72.61
613,22,May,2018,9,3.9279876949734533,17.8,66.95
614,22,May,2018,10,3.8510321372291574,19.5,60.76
615,22,May,2018,11,2.9005424817555037,20.8,56.24
616,22,May,2018,12,3.0739703551921553,21.400000000000002,54.44
617,22,May,2018,13,5.659687093389578,21.400000000000002,54.33
618,22,May,2018,14,10.605907800040834,20.8,56.01
619,22,May,2018,15,20.880999057666333,20.3,57.42
620,22,May,2018,16,42.70191199064281,18.1,65.92
621,22,May,2018,17,54.51762385009356,16.3,74.65
622,22,May,2018,18,66.60288176324025,14.9,82.87
623,22,May,2018,19,57.465842284599184,14.3,86.14
624,22,May,2018,20,50.87034220667652,14,86.86
625,22,May,2018,21,48.84674088133392,13.700000000000001,88.15
626,22,May,2018,22,47.21767020514774,13.600000000000001,88.58
627,22,May,2018,23,47.00707513770063,13.4,89.63
628,23,May,2018,0,32.23128299454268,13.3,90.35000000000001
629,23,May,2018,1,22.6149605277177,13.200000000000001,91.03
630,23,May,2018,2,21.506041120646145,13,92.18
631,23,May,2018,3,33.55616398027771,12.9,92.7
632,23,May,2018,4,47.12000504535839,13,92.02
633,23,May,2018,5,29.287437846955566,13.600000000000001,88.52
634,23,May,2018,6,12.81972795963736,14.600000000000001,82.62
635,23,May,2018,7,14.974853958031622,15.8,77.67
636,23,May,2018,8,5.135980596569025,17.400000000000002,71.19
637,23,May,2018,9,5.029902165196476,19.200000000000003,63.58
638,23,May,2018,10,2.709019406575781,20.8,56.61
639,23,May,2018,11,1.6334883720930224,21.8,51.660000000000004
640,23,May,2018,12,2.0885582410886556,22.3,48.39
641,23,May,2018,13,4.7881402119088685,22.200000000000003,47.07
642,23,May,2018,14,12.033252251637542,21.6,47.67
643,23,May,2018,15,14.44333458061978,21.200000000000003,47.93
644,23,May,2018,16,36.33545028516651,19.5,52.27
645,23,May,2018,17,58.70628935334699,17.5,59.6
646,23,May,2018,18,57.47278431794346,15.3,71.41
647,23,May,2018,19,44.5142755570409,13.9,81.38
648,23,May,2018,20,44.78449047406662,13.4,85.07000000000001
649,23,May,2018,21,47.413046636606474,13.100000000000001,87.06
650,23,May,2018,22,43.411684564965675,12.9,88.22
651,23,May,2018,23,39.67482955200701,12.8,88.49
652,24,May,2018,0,18.91042108533575,12.700000000000001,88.18
653,24,May,2018,1,14.775220522050839,12.600000000000001,87.83
654,24,May,2018,2,22.918574294799082,12.5,88.27
655,24,May,2018,3,35.365337339781945,12.4,89.13
656,24,May,2018,4,38.94343100585,12.600000000000001,88.47
657,24,May,2018,5,17.352250080553855,13.200000000000001,85.96000000000001
658,24,May,2018,6,3.0199386200716827,14.200000000000001,81.56
659,24,May,2018,7,0.0,15.700000000000001,75.35000000000001
660,24,May,2018,8,0.0,17.400000000000002,68.09
661,24,May,2018,9,0.0,19.200000000000003,60.21
662,24,May,2018,10,0.0,20.900000000000002,53.26
663,24,May,2018,11,0.0,22,48.11
664,24,May,2018,12,2.5083889017877876,22.3,45.45
665,24,May,2018,13,9.227996285117259,21.900000000000002,45.34
666,24,May,2018,14,8.642370435393696,21.1,47.26
667,24,May,2018,15,18.8434090444776,20.5,48.99
668,24,May,2018,16,36.56273933268362,18.2,56.82
669,24,May,2018,17,62.85698882611631,16.3,65.08
670,24,May,2018,18,58.16412317850453,14.600000000000001,74.35000000000001
671,24,May,2018,19,44.48787193651984,13.600000000000001,81.25
672,24,May,2018,20,38.54895786067728,13.3,83.61
673,24,May,2018,21,41.68586287756303,13.200000000000001,84.36
674,24,May,2018,22,44.851410806425235,13.100000000000001,84.86
675,24,May,2018,23,40.102707566290675,12.9,85.73
676,25,May,2018,0,33.389860159988764,12.700000000000001,87.46000000000001
677,25,May,2018,1,37.262746555750276,12.600000000000001,88.46000000000001
678,25,May,2018,2,36.65485252753749,12.5,88.35000000000001
679,25,May,2018,3,28.48537550955268,12.3,88.43
680,25,May,2018,4,12.707294578382108,12.3,88.14
681,25,May,2018,5,6.805861797557259,12.700000000000001,85.99
682,25,May,2018,6,13.760224752503548,13.4,81.37
683,25,May,2018,7,5.612400077178876,14.700000000000001,73.94
684,25,May,2018,8,1.938812414841212,16.400000000000002,65.18
685,25,May,2018,9,4.905316447099276,18.1,56.88
686,25,May,2018,10,7.636567142316183,19.5,50.67
687,25,May,2018,11,11.677432346077937,20.3,47.39
688,25,May,2018,12,12.401947901633493,20.6,46.050000000000004
689,25,May,2018,13,12.745762562464682,20.400000000000002,46.74
690,25,May,2018,14,16.85671913411445,19.700000000000003,49.58
691,25,May,2018,15,32.14474815818291,19.200000000000003,52.25
692,25,May,2018,16,41.66254452532911,17.400000000000002,59.75
693,25,May,2018,17,70.55432199218885,16,66.63
694,25,May,2018,18,63.163765629045294,14.600000000000001,74.99
695,25,May,2018,19,58.176761618778634,13.700000000000001,82.64
696,25,May,2018,20,41.778694986670786,13.200000000000001,87.77
697,25,May,2018,21,41.81780489008287,12.8,90.94
698,25,May,2018,22,42.277475211459254,12.5,93.18
699,25,May,2018,23,44.694709081264044,12.4,93.63
700,26,May,2018,0,31.73170538780025,12.100000000000001,93.9
701,26,May,2018,1,34.14893214053071,11.700000000000001,94.71000000000001
702,26,May,2018,2,21.56019613300753,11.4,95.4
703,26,May,2018,3,18.18900960122857,11.3,94.97
704,26,May,2018,4,27.29218332456431,11.4,93.47
705,26,May,2018,5,27.624768227034476,12.200000000000001,88.19
706,26,May,2018,6,23.388185115510712,13.9,77.03
707,26,May,2018,7,16.559776351397126,16,64.58
708,26,May,2018,8,14.387212253560355,17.8,56.01
709,26,May,2018,9,14.387212253560355,19.3,50.56
710,26,May,2018,10,11.623932457740532,20.6,46.65
711,26,May,2018,11,7.3694910698671805,21.400000000000002,44.61
712,26,May,2018,12,8.909172888048998,21.900000000000002,43.300000000000004
713,26,May,2018,13,10.668809251685358,21.900000000000002,44.08
714,26,May,2018,14,7.3694910698671805,21.200000000000003,47.52
715,26,May,2018,15,7.3694910698671805,20.700000000000003,50.82
716,26,May,2018,16,9.073560435687204,18.7,59.29
717,26,May,2018,17,36.57424998945999,17.3,66.3
718,26,May,2018,18,39.49617243163904,15.8,75.09
719,26,May,2018,19,28.46825978013052,14.600000000000001,83.21000000000001
720,26,May,2018,20,23.69339280693942,13.9,87.96000000000001
721,26,May,2018,21,19.869001027416225,13.600000000000001,89.93
722,26,May,2018,22,20.1310190849643,13.4,90.5
723,26,May,2018,23,16.30077584849242,13.200000000000001,91.02
724,27,May,2018,0,21.23566709028407,13,91.4
725,27,May,2018,1,13.978062737706093,12.700000000000001,92.67
726,27,May,2018,2,15.954943956611569,12.5,93.32000000000001
727,27,May,2018,3,13.530895577172789,12.200000000000001,94.54
728,27,May,2018,4,9.117327857284065,12.4,92.87
729,27,May,2018,5,9.798312932969967,13.5,85.89
730,27,May,2018,6,2.3495522388059706,15.5,74.2
731,27,May,2018,7,1.0719272727272726,17.900000000000002,62.67
732,27,May,2018,8,1.891636363636361,20.400000000000002,52.300000000000004
733,27,May,2018,9,1.891636363636361,22.5,44.44
734,27,May,2018,10,1.891636363636361,24.1,39.38
735,27,May,2018,11,1.891636363636361,25,36.96
736,27,May,2018,12,1.891636363636361,25.3,36.54
737,27,May,2018,13,1.891636363636361,25.200000000000003,37
738,27,May,2018,14,1.4502545454545441,24.6,38.77
739,27,May,2018,15,0.0,24.200000000000003,40.57
740,27,May,2018,16,0.0,21.8,48.33
741,27,May,2018,17,0.0,19.6,57.300000000000004
742,27,May,2018,18,1.4474625000000005,17.2,69.95
743,27,May,2018,19,6.913396025737029,15.600000000000001,79.79
744,27,May,2018,20,24.886450131963013,14.700000000000001,85.7
745,27,May,2018,21,22.03696532496311,14.200000000000001,88.94
746,27,May,2018,22,28.684047618398534,13.9,90.60000000000001
747,27,May,2018,23,27.839916008103796,13.600000000000001,92.22
748,28,May,2018,0,7.992176778620436,13.200000000000001,94.3
749,28,May,2018,1,8.340761468869355,13,95.06
750,28,May,2018,2,8.480815544045305,12.8,95.68
751,28,May,2018,3,17.847652031018217,12.700000000000001,95.35000000000001
752,28,May,2018,4,15.225276810365335,13,92.63
753,28,May,2018,5,7.662259581180139,14.4,83.99
754,28,May,2018,6,3.1506996989570992,17,71.21000000000001
755,28,May,2018,7,7.135899698957099,20,58.51
756,28,May,2018,8,1.4982996989571,23.200000000000003,47.31
757,28,May,2018,9,1.4982996989571,25.700000000000003,38.52
758,28,May,2018,10,1.4982996989571,27.1,35.11
759,28,May,2018,11,1.4982996989571,27.700000000000003,34.59
760,28,May,2018,12,1.4982996989571,27.8,34.910000000000004
761,28,May,2018,13,1.4982996989571,27.6,35.34
762,28,May,2018,14,1.4982996989571,27,36.19
763,28,May,2018,15,0.944466715944521,26.6,36.76
764,28,May,2018,16,0.11735869565217392,24.700000000000003,40.95
765,28,May,2018,17,4.118124505928849,22.200000000000003,48.03
766,28,May,2018,18,7.5470605328648785,19.1,61.660000000000004
767,28,May,2018,19,14.79302979464367,16.900000000000002,72.93
768,28,May,2018,20,18.82845220711725,15.9,78.56
769,28,May,2018,21,17.569912194569334,15.3,81.47
770,28,May,2018,22,5.713676505843574,15,82.57000000000001
771,28,May,2018,23,13.782279342723,14.700000000000001,83.5
772,29,May,2018,0,31.60681199263051,14.4,84.35000000000001
773,29,May,2018,1,8.278978161468977,14.100000000000001,86.17
774,29,May,2018,2,6.613697629450678,14,87.99
775,29,May,2018,3,14.027849443028636,13.9,89.68
776,29,May,2018,4,14.093857143315928,14.4,88.03
777,29,May,2018,5,7.571202261568836,16,80.83
778,29,May,2018,6,5.572941696113071,18.400000000000002,70.68
779,29,May,2018,7,6.8639416961130735,21.1,58.86
780,29,May,2018,8,5.208441696113072,23.6,47.21
781,29,May,2018,9,3.8290416961130713,25.400000000000002,40.12
782,29,May,2018,10,6.997816254416956,26.6,35.38
783,29,May,2018,11,2.9124000000000017,27,33.59
784,29,May,2018,12,0.1208091068301226,26.700000000000003,33.93
785,29,May,2018,13,1.2080910683012254,26.1,35.72
786,29,May,2018,14,1.6672015334175045,25.1,39
787,29,May,2018,15,15.04379178708037,24.5,41.33
788,29,May,2018,16,43.373078888847836,21.6,50.77
789,29,May,2018,17,62.9170630258374,19.3,60.92
790,29,May,2018,18,63.138941725262015,17.2,72.43
791,29,May,2018,19,59.666049034673,15.9,79.62
792,29,May,2018,20,56.58104255032728,15.200000000000001,82.26
793,29,May,2018,21,50.65593309036927,14.700000000000001,83.49
794,29,May,2018,22,46.83557224385028,14.4,83.66
795,29,May,2018,23,41.866446274870825,14.200000000000001,83.66
796,30,May,2018,0,33.63014286156479,14,83.83
797,30,May,2018,1,14.830112767595478,13.8,84.88
798,30,May,2018,2,16.60396167632241,13.600000000000001,87.04
799,30,May,2018,3,25.760218810943883,13.4,89.39
800,30,May,2018,4,38.035754095783226,13.600000000000001,89.09
801,30,May,2018,5,35.48086490478192,14.200000000000001,86.07000000000001
802,30,May,2018,6,21.351559900265357,15.3,82.03
803,30,May,2018,7,12.617563849372385,16.6,78.02
804,30,May,2018,8,1.6127196652719678,18.400000000000002,70.60000000000001
805,30,May,2018,9,1.6127196652719678,20.3,62.160000000000004
806,30,May,2018,10,1.6127196652719678,21.900000000000002,54.89
807,30,May,2018,11,0.7526025104602508,22.900000000000002,49.81
808,30,May,2018,12,0.3855269709543569,23.400000000000002,47.36
809,30,May,2018,13,3.3277415903337753,23.200000000000003,47.56
810,30,May,2018,14,9.597752709552651,22.5,49.97
811,30,May,2018,15,23.063578697020425,22,52.03
812,30,May,2018,16,36.661223268249124,19.700000000000003,60.65
813,30,May,2018,17,57.97647297740798,17.7,70.23
814,30,May,2018,18,62.529380249952574,16,80.11
815,30,May,2018,19,55.35818701986658,15.200000000000001,85.02
816,30,May,2018,20,45.87805252941799,14.9,85.84
817,30,May,2018,21,41.37655982806282,14.700000000000001,85.69
818,30,May,2018,22,51.36153687381465,14.4,85.75
819,30,May,2018,23,46.17704691246146,14.200000000000001,86.08
820,31,May,2018,0,21.891405560427774,14,86.89
821,31,May,2018,1,13.906569643302653,13.9,87.10000000000001
822,31,May,2018,2,19.645660065343957,13.8,87.60000000000001
823,31,May,2018,3,37.07783021732575,13.8,87.48
824,31,May,2018,4,47.511902509907415,13.9,87.56
825,31,May,2018,5,53.46622512193701,14.4,85.44
826,31,May,2018,6,31.46852471482306,15.4,80.05
827,31,May,2018,7,22.45198694905916,16.900000000000002,73.46000000000001
828,31,May,2018,8,13.542890832066474,18.5,67.51
829,31,May,2018,9,4.768194285714283,19.900000000000002,62.27
830,31,May,2018,10,0.057568,20.8,58.620000000000005
831,31,May,2018,11,0.0,21.200000000000003,56.63
832,31,May,2018,12,0.6707079646017702,21.200000000000003,56.17
833,31,May,2018,13,3.0955752212389354,20.900000000000002,56.230000000000004
